path,label
data\raw\cats\8239.jpg,cats
data\raw\dogs\5025.jpg,dogs
data\raw\cats\8997.jpg,cats
data\raw\cats\4070.jpg,cats
data\raw\dogs\9155.jpg,dogs
data\raw\dogs\9501.jpg,dogs
data\raw\dogs\808.jpg,dogs
data\raw\cats\697.jpg,cats
data\raw\cats\9187.jpg,cats
data\raw\cats\10776.jpg,cats
data\raw\dogs\2272.jpg,dogs
data\raw\dogs\6396.jpg,dogs
data\raw\dogs\4579.jpg,dogs
data\raw\dogs\10440.jpg,dogs
data\raw\dogs\6618.jpg,dogs
data\raw\cats\591.jpg,cats
data\raw\cats\1401.jpg,cats
data\raw\dogs\12320.jpg,dogs
data\raw\cats\1779.jpg,cats
data\raw\cats\1542.jpg,cats
data\raw\dogs\4595.jpg,dogs
data\raw\cats\9733.jpg,cats
data\raw\cats\4499.jpg,cats
data\raw\dogs\2078.jpg,dogs
data\raw\dogs\10251.jpg,dogs
data\raw\dogs\4362.jpg,dogs
data\raw\dogs\11813.jpg,dogs
data\raw\dogs\2106.jpg,dogs
data\raw\dogs\11983.jpg,dogs
data\raw\dogs\11082.jpg,dogs
data\raw\cats\1395.jpg,cats
data\raw\dogs\3768.jpg,dogs
data\raw\cats\10071.jpg,cats
data\raw\dogs\5576.jpg,dogs
data\raw\cats\1277.jpg,cats
data\raw\cats\669.jpg,cats
data\raw\cats\2806.jpg,cats
data\raw\dogs\8450.jpg,dogs
data\raw\dogs\1308.jpg,dogs
data\raw\dogs\594.jpg,dogs
data\raw\cats\9799.jpg,cats
data\raw\dogs\6247.jpg,dogs
data\raw\cats\11057.jpg,cats
data\raw\dogs\5763.jpg,dogs
data\raw\dogs\7738.jpg,dogs
data\raw\dogs\2094.jpg,dogs
data\raw\dogs\7503.jpg,dogs
data\raw\dogs\2525.jpg,dogs
data\raw\cats\3624.jpg,cats
data\raw\dogs\1524.jpg,dogs
data\raw\cats\11635.jpg,cats
data\raw\dogs\3098.jpg,dogs
data\raw\cats\8176.jpg,cats
data\raw\cats\523.jpg,cats
data\raw\dogs\10371.jpg,dogs
data\raw\dogs\7865.jpg,dogs
data\raw\dogs\6050.jpg,dogs
data\raw\cats\5996.jpg,cats
data\raw\dogs\9336.jpg,dogs
data\raw\dogs\7921.jpg,dogs
data\raw\cats\10186.jpg,cats
data\raw\dogs\1668.jpg,dogs
data\raw\cats\5874.jpg,cats
data\raw\cats\8808.jpg,cats
data\raw\cats\6309.jpg,cats
data\raw\cats\1171.jpg,cats
data\raw\dogs\5024.jpg,dogs
data\raw\cats\12078.jpg,cats
data\raw\dogs\8056.jpg,dogs
data\raw\cats\8466.jpg,cats
data\raw\dogs\5692.jpg,dogs
data\raw\cats\737.jpg,cats
data\raw\cats\4213.jpg,cats
data\raw\cats\2696.jpg,cats
data\raw\cats\365.jpg,cats
data\raw\dogs\3970.jpg,dogs
data\raw\cats\8761.jpg,cats
data\raw\dogs\9395.jpg,dogs
data\raw\cats\9779.jpg,cats
data\raw\cats\7216.jpg,cats
data\raw\dogs\1526.jpg,dogs
data\raw\dogs\11793.jpg,dogs
data\raw\dogs\6091.jpg,dogs
data\raw\cats\12433.jpg,cats
data\raw\dogs\8094.jpg,dogs
data\raw\cats\4617.jpg,cats
data\raw\cats\9344.jpg,cats
data\raw\cats\10756.jpg,cats
data\raw\cats\10478.jpg,cats
data\raw\cats\3025.jpg,cats
data\raw\dogs\8819.jpg,dogs
data\raw\dogs\7013.jpg,dogs
data\raw\dogs\8420.jpg,dogs
data\raw\cats\8277.jpg,cats
data\raw\dogs\2335.jpg,dogs
data\raw\dogs\12252.jpg,dogs
data\raw\cats\6306.jpg,cats
data\raw\dogs\4303.jpg,dogs
data\raw\dogs\1842.jpg,dogs
data\raw\cats\10198.jpg,cats
data\raw\cats\2210.jpg,cats
data\raw\cats\9643.jpg,cats
data\raw\cats\11319.jpg,cats
data\raw\cats\7837.jpg,cats
data\raw\dogs\11821.jpg,dogs
data\raw\dogs\4236.jpg,dogs
data\raw\cats\10266.jpg,cats
data\raw\dogs\716.jpg,dogs
data\raw\cats\5572.jpg,cats
data\raw\cats\6049.jpg,cats
data\raw\cats\408.jpg,cats
data\raw\cats\11633.jpg,cats
data\raw\dogs\11159.jpg,dogs
data\raw\cats\11934.jpg,cats
data\raw\dogs\8563.jpg,dogs
data\raw\cats\9382.jpg,cats
data\raw\cats\3695.jpg,cats
data\raw\dogs\4478.jpg,dogs
data\raw\dogs\8517.jpg,dogs
data\raw\dogs\5118.jpg,dogs
data\raw\dogs\345.jpg,dogs
data\raw\dogs\5996.jpg,dogs
data\raw\dogs\1760.jpg,dogs
data\raw\dogs\7283.jpg,dogs
data\raw\dogs\8234.jpg,dogs
data\raw\dogs\10871.jpg,dogs
data\raw\dogs\6592.jpg,dogs
data\raw\cats\11860.jpg,cats
data\raw\dogs\12201.jpg,dogs
data\raw\dogs\7353.jpg,dogs
data\raw\dogs\1292.jpg,dogs
data\raw\dogs\2315.jpg,dogs
data\raw\cats\2395.jpg,cats
data\raw\cats\2933.jpg,cats
data\raw\dogs\296.jpg,dogs
data\raw\cats\4517.jpg,cats
data\raw\dogs\4140.jpg,dogs
data\raw\cats\2333.jpg,cats
data\raw\cats\10782.jpg,cats
data\raw\cats\5922.jpg,cats
data\raw\cats\4337.jpg,cats
data\raw\dogs\11100.jpg,dogs
data\raw\cats\3512.jpg,cats
data\raw\cats\10789.jpg,cats
data\raw\cats\11032.jpg,cats
data\raw\dogs\12352.jpg,dogs
data\raw\cats\2864.jpg,cats
data\raw\dogs\9644.jpg,dogs
data\raw\dogs\3009.jpg,dogs
data\raw\dogs\6269.jpg,dogs
data\raw\cats\2187.jpg,cats
data\raw\dogs\9031.jpg,dogs
data\raw\dogs\10242.jpg,dogs
data\raw\dogs\11129.jpg,dogs
data\raw\cats\10285.jpg,cats
data\raw\cats\2315.jpg,cats
data\raw\dogs\5794.jpg,dogs
data\raw\dogs\1108.jpg,dogs
data\raw\cats\3583.jpg,cats
data\raw\dogs\5934.jpg,dogs
data\raw\dogs\10624.jpg,dogs
data\raw\cats\3019.jpg,cats
data\raw\cats\486.jpg,cats
data\raw\cats\11243.jpg,cats
data\raw\cats\9145.jpg,cats
data\raw\cats\5507.jpg,cats
data\raw\dogs\8695.jpg,dogs
data\raw\dogs\3396.jpg,dogs
data\raw\cats\4861.jpg,cats
data\raw\cats\1264.jpg,cats
data\raw\cats\709.jpg,cats
data\raw\cats\4873.jpg,cats
data\raw\cats\6935.jpg,cats
data\raw\dogs\4503.jpg,dogs
data\raw\cats\10065.jpg,cats
data\raw\dogs\280.jpg,dogs
data\raw\dogs\4953.jpg,dogs
data\raw\cats\675.jpg,cats
data\raw\dogs\4864.jpg,dogs
data\raw\dogs\11189.jpg,dogs
data\raw\cats\494.jpg,cats
data\raw\cats\4461.jpg,cats
data\raw\dogs\3086.jpg,dogs
data\raw\dogs\9405.jpg,dogs
data\raw\cats\5516.jpg,cats
data\raw\dogs\2058.jpg,dogs
data\raw\dogs\9650.jpg,dogs
data\raw\dogs\10058.jpg,dogs
data\raw\cats\7915.jpg,cats
data\raw\dogs\1034.jpg,dogs
data\raw\cats\6867.jpg,cats
data\raw\cats\1249.jpg,cats
data\raw\dogs\11786.jpg,dogs
data\raw\cats\3763.jpg,cats
data\raw\dogs\1373.jpg,dogs
data\raw\cats\8809.jpg,cats
data\raw\cats\423.jpg,cats
data\raw\dogs\9698.jpg,dogs
data\raw\dogs\11667.jpg,dogs
data\raw\dogs\2558.jpg,dogs
data\raw\cats\5699.jpg,cats
data\raw\dogs\9027.jpg,dogs
data\raw\dogs\9747.jpg,dogs
data\raw\dogs\7848.jpg,dogs
data\raw\dogs\443.jpg,dogs
data\raw\dogs\11483.jpg,dogs
data\raw\cats\2839.jpg,cats
data\raw\cats\3305.jpg,cats
data\raw\cats\10314.jpg,cats
data\raw\dogs\10791.jpg,dogs
data\raw\dogs\11921.jpg,dogs
data\raw\cats\8281.jpg,cats
data\raw\dogs\7370.jpg,dogs
data\raw\dogs\7887.jpg,dogs
data\raw\dogs\8789.jpg,dogs
data\raw\dogs\507.jpg,dogs
data\raw\dogs\2536.jpg,dogs
data\raw\dogs\8293.jpg,dogs
data\raw\dogs\7266.jpg,dogs
data\raw\cats\7869.jpg,cats
data\raw\dogs\2056.jpg,dogs
data\raw\cats\4047.jpg,cats
data\raw\dogs\7929.jpg,dogs
data\raw\cats\4305.jpg,cats
data\raw\cats\7627.jpg,cats
data\raw\dogs\10722.jpg,dogs
data\raw\dogs\2833.jpg,dogs
data\raw\cats\11359.jpg,cats
data\raw\cats\5624.jpg,cats
data\raw\cats\4508.jpg,cats
data\raw\dogs\9552.jpg,dogs
data\raw\dogs\6542.jpg,dogs
data\raw\cats\2563.jpg,cats
data\raw\dogs\12139.jpg,dogs
data\raw\dogs\7598.jpg,dogs
data\raw\cats\1630.jpg,cats
data\raw\dogs\11128.jpg,dogs
data\raw\dogs\540.jpg,dogs
data\raw\dogs\11234.jpg,dogs
data\raw\cats\4388.jpg,cats
data\raw\dogs\1550.jpg,dogs
data\raw\dogs\9770.jpg,dogs
data\raw\cats\2764.jpg,cats
data\raw\dogs\10187.jpg,dogs
data\raw\cats\11897.jpg,cats
data\raw\cats\3779.jpg,cats
data\raw\dogs\319.jpg,dogs
data\raw\cats\8844.jpg,cats
data\raw\dogs\4491.jpg,dogs
data\raw\dogs\7009.jpg,dogs
data\raw\cats\2835.jpg,cats
data\raw\dogs\8052.jpg,dogs
data\raw\cats\220.jpg,cats
data\raw\cats\11253.jpg,cats
data\raw\cats\8731.jpg,cats
data\raw\dogs\9759.jpg,dogs
data\raw\cats\7146.jpg,cats
data\raw\cats\6755.jpg,cats
data\raw\dogs\1947.jpg,dogs
data\raw\cats\2058.jpg,cats
data\raw\dogs\7318.jpg,dogs
data\raw\dogs\9980.jpg,dogs
data\raw\dogs\10743.jpg,dogs
data\raw\dogs\2642.jpg,dogs
data\raw\dogs\9953.jpg,dogs
data\raw\dogs\8495.jpg,dogs
data\raw\dogs\2922.jpg,dogs
data\raw\cats\4061.jpg,cats
data\raw\cats\5323.jpg,cats
data\raw\cats\3765.jpg,cats
data\raw\dogs\8913.jpg,dogs
data\raw\cats\12027.jpg,cats
data\raw\cats\2998.jpg,cats
data\raw\dogs\12149.jpg,dogs
data\raw\dogs\8931.jpg,dogs
data\raw\cats\9818.jpg,cats
data\raw\cats\2396.jpg,cats
data\raw\cats\10491.jpg,cats
data\raw\dogs\6623.jpg,dogs
data\raw\dogs\6107.jpg,dogs
data\raw\cats\10445.jpg,cats
data\raw\dogs\1404.jpg,dogs
data\raw\dogs\4177.jpg,dogs
data\raw\cats\1045.jpg,cats
data\raw\cats\4640.jpg,cats
data\raw\dogs\4615.jpg,dogs
data\raw\dogs\10378.jpg,dogs
data\raw\cats\2979.jpg,cats
data\raw\dogs\690.jpg,dogs
data\raw\dogs\534.jpg,dogs
data\raw\dogs\12483.jpg,dogs
data\raw\cats\12321.jpg,cats
data\raw\cats\12260.jpg,cats
data\raw\cats\9587.jpg,cats
data\raw\dogs\6970.jpg,dogs
data\raw\dogs\11766.jpg,dogs
data\raw\dogs\985.jpg,dogs
data\raw\dogs\7854.jpg,dogs
data\raw\cats\9300.jpg,cats
data\raw\dogs\11254.jpg,dogs
data\raw\cats\3495.jpg,cats
data\raw\cats\4686.jpg,cats
data\raw\dogs\8918.jpg,dogs
data\raw\cats\2610.jpg,cats
data\raw\cats\1411.jpg,cats
data\raw\cats\5208.jpg,cats
data\raw\cats\11496.jpg,cats
data\raw\dogs\12081.jpg,dogs
data\raw\dogs\4540.jpg,dogs
data\raw\dogs\4026.jpg,dogs
data\raw\dogs\4591.jpg,dogs
data\raw\dogs\5581.jpg,dogs
data\raw\dogs\4206.jpg,dogs
data\raw\cats\1496.jpg,cats
data\raw\dogs\7019.jpg,dogs
data\raw\dogs\7078.jpg,dogs
data\raw\cats\5212.jpg,cats
data\raw\cats\5910.jpg,cats
data\raw\cats\1594.jpg,cats
data\raw\dogs\7555.jpg,dogs
data\raw\cats\1397.jpg,cats
data\raw\dogs\11484.jpg,dogs
data\raw\dogs\10772.jpg,dogs
data\raw\cats\25.jpg,cats
data\raw\dogs\11426.jpg,dogs
data\raw\cats\6203.jpg,cats
data\raw\cats\10440.jpg,cats
data\raw\dogs\2362.jpg,dogs
data\raw\cats\5775.jpg,cats
data\raw\dogs\3386.jpg,dogs
data\raw\cats\8088.jpg,cats
data\raw\cats\12393.jpg,cats
data\raw\dogs\8460.jpg,dogs
data\raw\cats\4459.jpg,cats
data\raw\dogs\12499.jpg,dogs
data\raw\dogs\7897.jpg,dogs
data\raw\cats\6173.jpg,cats
data\raw\dogs\4280.jpg,dogs
data\raw\cats\8030.jpg,cats
data\raw\cats\677.jpg,cats
data\raw\cats\10107.jpg,cats
data\raw\dogs\3907.jpg,dogs
data\raw\dogs\2676.jpg,dogs
data\raw\cats\10611.jpg,cats
data\raw\dogs\9675.jpg,dogs
data\raw\cats\8790.jpg,cats
data\raw\cats\3000.jpg,cats
data\raw\dogs\9489.jpg,dogs
data\raw\cats\6525.jpg,cats
data\raw\cats\1678.jpg,cats
data\raw\dogs\11959.jpg,dogs
data\raw\dogs\10813.jpg,dogs
data\raw\dogs\7310.jpg,dogs
data\raw\cats\3905.jpg,cats
data\raw\dogs\12154.jpg,dogs
data\raw\dogs\5654.jpg,dogs
data\raw\cats\1586.jpg,cats
data\raw\dogs\6619.jpg,dogs
data\raw\dogs\11556.jpg,dogs
data\raw\cats\9729.jpg,cats
data\raw\cats\3991.jpg,cats
data\raw\cats\4923.jpg,cats
data\raw\cats\10204.jpg,cats
data\raw\dogs\610.jpg,dogs
data\raw\cats\2397.jpg,cats
data\raw\cats\7852.jpg,cats
data\raw\dogs\2482.jpg,dogs
data\raw\dogs\9100.jpg,dogs
data\raw\dogs\12066.jpg,dogs
data\raw\cats\3594.jpg,cats
data\raw\dogs\524.jpg,dogs
data\raw\dogs\1625.jpg,dogs
data\raw\cats\4428.jpg,cats
data\raw\dogs\2863.jpg,dogs
data\raw\dogs\3223.jpg,dogs
data\raw\dogs\5394.jpg,dogs
data\raw\dogs\2761.jpg,dogs
data\raw\cats\7026.jpg,cats
data\raw\cats\1547.jpg,cats
data\raw\dogs\11526.jpg,dogs
data\raw\dogs\5353.jpg,dogs
data\raw\dogs\6731.jpg,dogs
data\raw\cats\9550.jpg,cats
data\raw\cats\10654.jpg,cats
data\raw\dogs\7474.jpg,dogs
data\raw\cats\9155.jpg,cats
data\raw\cats\3130.jpg,cats
data\raw\dogs\11358.jpg,dogs
data\raw\cats\8128.jpg,cats
data\raw\dogs\12085.jpg,dogs
data\raw\cats\9573.jpg,cats
data\raw\dogs\7771.jpg,dogs
data\raw\cats\6084.jpg,cats
data\raw\dogs\5406.jpg,dogs
data\raw\dogs\8274.jpg,dogs
data\raw\cats\11074.jpg,cats
data\raw\cats\7213.jpg,cats
data\raw\dogs\11772.jpg,dogs
data\raw\dogs\3167.jpg,dogs
data\raw\dogs\4557.jpg,dogs
data\raw\cats\9560.jpg,cats
data\raw\cats\3431.jpg,cats
data\raw\cats\6799.jpg,cats
data\raw\cats\2106.jpg,cats
data\raw\cats\7849.jpg,cats
data\raw\cats\11301.jpg,cats
data\raw\dogs\6852.jpg,dogs
data\raw\cats\1540.jpg,cats
data\raw\dogs\11399.jpg,dogs
data\raw\cats\5918.jpg,cats
data\raw\dogs\7625.jpg,dogs
data\raw\cats\507.jpg,cats
data\raw\dogs\12372.jpg,dogs
data\raw\dogs\6707.jpg,dogs
data\raw\dogs\335.jpg,dogs
data\raw\dogs\10137.jpg,dogs
data\raw\dogs\12293.jpg,dogs
data\raw\cats\11206.jpg,cats
data\raw\cats\12133.jpg,cats
data\raw\dogs\3772.jpg,dogs
data\raw\cats\7129.jpg,cats
data\raw\cats\4024.jpg,cats
data\raw\dogs\4738.jpg,dogs
data\raw\dogs\3053.jpg,dogs
data\raw\dogs\5450.jpg,dogs
data\raw\dogs\966.jpg,dogs
data\raw\cats\1621.jpg,cats
data\raw\cats\9209.jpg,cats
data\raw\cats\5101.jpg,cats
data\raw\dogs\2757.jpg,dogs
data\raw\dogs\457.jpg,dogs
data\raw\cats\8891.jpg,cats
data\raw\cats\10140.jpg,cats
data\raw\cats\8561.jpg,cats
data\raw\cats\1598.jpg,cats
data\raw\cats\6633.jpg,cats
data\raw\dogs\7342.jpg,dogs
data\raw\dogs\1590.jpg,dogs
data\raw\cats\7914.jpg,cats
data\raw\dogs\8038.jpg,dogs
data\raw\dogs\11115.jpg,dogs
data\raw\dogs\9264.jpg,dogs
data\raw\dogs\5316.jpg,dogs
data\raw\dogs\1327.jpg,dogs
data\raw\cats\11321.jpg,cats
data\raw\cats\8908.jpg,cats
data\raw\cats\4726.jpg,cats
data\raw\dogs\7463.jpg,dogs
data\raw\cats\9134.jpg,cats
data\raw\dogs\8830.jpg,dogs
data\raw\dogs\4324.jpg,dogs
data\raw\dogs\4798.jpg,dogs
data\raw\cats\1536.jpg,cats
data\raw\dogs\8429.jpg,dogs
data\raw\dogs\7518.jpg,dogs
data\raw\dogs\9958.jpg,dogs
data\raw\cats\3128.jpg,cats
data\raw\cats\917.jpg,cats
data\raw\dogs\7217.jpg,dogs
data\raw\dogs\6752.jpg,dogs
data\raw\dogs\10986.jpg,dogs
data\raw\cats\12266.jpg,cats
data\raw\dogs\321.jpg,dogs
data\raw\cats\9403.jpg,cats
data\raw\cats\12317.jpg,cats
data\raw\dogs\2000.jpg,dogs
data\raw\cats\3899.jpg,cats
data\raw\dogs\12276.jpg,dogs
data\raw\dogs\6169.jpg,dogs
data\raw\cats\382.jpg,cats
data\raw\dogs\8874.jpg,dogs
data\raw\dogs\444.jpg,dogs
data\raw\cats\3245.jpg,cats
data\raw\dogs\8165.jpg,dogs
data\raw\dogs\9688.jpg,dogs
data\raw\dogs\1795.jpg,dogs
data\raw\dogs\11055.jpg,dogs
data\raw\dogs\2379.jpg,dogs
data\raw\cats\9616.jpg,cats
data\raw\dogs\11550.jpg,dogs
data\raw\dogs\2201.jpg,dogs
data\raw\cats\7021.jpg,cats
data\raw\dogs\4059.jpg,dogs
data\raw\dogs\10696.jpg,dogs
data\raw\dogs\4234.jpg,dogs
data\raw\dogs\3100.jpg,dogs
data\raw\dogs\8930.jpg,dogs
data\raw\dogs\1037.jpg,dogs
data\raw\cats\10169.jpg,cats
data\raw\cats\587.jpg,cats
data\raw\cats\12042.jpg,cats
data\raw\dogs\3459.jpg,dogs
data\raw\dogs\9324.jpg,dogs
data\raw\dogs\592.jpg,dogs
data\raw\dogs\8964.jpg,dogs
data\raw\cats\6690.jpg,cats
data\raw\cats\8082.jpg,cats
data\raw\cats\11876.jpg,cats
data\raw\cats\2227.jpg,cats
data\raw\dogs\893.jpg,dogs
data\raw\dogs\6045.jpg,dogs
data\raw\dogs\9303.jpg,dogs
data\raw\dogs\7393.jpg,dogs
data\raw\cats\1500.jpg,cats
data\raw\cats\2069.jpg,cats
data\raw\dogs\1430.jpg,dogs
data\raw\dogs\0.jpg,dogs
data\raw\cats\8938.jpg,cats
data\raw\dogs\8902.jpg,dogs
data\raw\dogs\11609.jpg,dogs
data\raw\cats\3338.jpg,cats
data\raw\cats\3283.jpg,cats
data\raw\dogs\3042.jpg,dogs
data\raw\cats\7808.jpg,cats
data\raw\dogs\2774.jpg,dogs
data\raw\cats\8870.jpg,cats
data\raw\dogs\2173.jpg,dogs
data\raw\cats\10142.jpg,cats
data\raw\cats\890.jpg,cats
data\raw\dogs\12461.jpg,dogs
data\raw\cats\3848.jpg,cats
data\raw\dogs\5375.jpg,dogs
data\raw\cats\11857.jpg,cats
data\raw\dogs\8462.jpg,dogs
data\raw\dogs\10908.jpg,dogs
data\raw\cats\11030.jpg,cats
data\raw\dogs\1693.jpg,dogs
data\raw\dogs\8017.jpg,dogs
data\raw\dogs\7325.jpg,dogs
data\raw\dogs\3282.jpg,dogs
data\raw\dogs\9962.jpg,dogs
data\raw\dogs\915.jpg,dogs
data\raw\dogs\1853.jpg,dogs
data\raw\dogs\4378.jpg,dogs
data\raw\cats\8963.jpg,cats
data\raw\dogs\11021.jpg,dogs
data\raw\cats\4896.jpg,cats
data\raw\dogs\5686.jpg,dogs
data\raw\cats\26.jpg,cats
data\raw\cats\6126.jpg,cats
data\raw\cats\5810.jpg,cats
data\raw\dogs\6175.jpg,dogs
data\raw\dogs\2389.jpg,dogs
data\raw\cats\6298.jpg,cats
data\raw\cats\7195.jpg,cats
data\raw\cats\622.jpg,cats
data\raw\cats\5637.jpg,cats
data\raw\cats\11361.jpg,cats
data\raw\dogs\3303.jpg,dogs
data\raw\cats\6016.jpg,cats
data\raw\dogs\7270.jpg,dogs
data\raw\cats\10136.jpg,cats
data\raw\dogs\6.jpg,dogs
data\raw\cats\3580.jpg,cats
data\raw\cats\3336.jpg,cats
data\raw\dogs\12244.jpg,dogs
data\raw\cats\2409.jpg,cats
data\raw\cats\4691.jpg,cats
data\raw\cats\6965.jpg,cats
data\raw\dogs\3841.jpg,dogs
data\raw\cats\1822.jpg,cats
data\raw\dogs\3134.jpg,dogs
data\raw\dogs\166.jpg,dogs
data\raw\dogs\2371.jpg,dogs
data\raw\dogs\3650.jpg,dogs
data\raw\cats\12008.jpg,cats
data\raw\dogs\6095.jpg,dogs
data\raw\cats\764.jpg,cats
data\raw\dogs\2378.jpg,dogs
data\raw\dogs\3392.jpg,dogs
data\raw\dogs\9881.jpg,dogs
data\raw\dogs\10111.jpg,dogs
data\raw\cats\8858.jpg,cats
data\raw\dogs\9383.jpg,dogs
data\raw\cats\12297.jpg,cats
data\raw\dogs\1456.jpg,dogs
data\raw\dogs\10946.jpg,dogs
data\raw\dogs\9057.jpg,dogs
data\raw\dogs\12012.jpg,dogs
data\raw\cats\10538.jpg,cats
data\raw\dogs\6987.jpg,dogs
data\raw\cats\5912.jpg,cats
data\raw\dogs\5288.jpg,dogs
data\raw\dogs\11839.jpg,dogs
data\raw\dogs\1840.jpg,dogs
data\raw\dogs\7579.jpg,dogs
data\raw\cats\7183.jpg,cats
data\raw\dogs\5803.jpg,dogs
data\raw\dogs\3266.jpg,dogs
data\raw\dogs\4349.jpg,dogs
data\raw\cats\9242.jpg,cats
data\raw\cats\4944.jpg,cats
data\raw\dogs\7860.jpg,dogs
data\raw\dogs\8717.jpg,dogs
data\raw\dogs\1332.jpg,dogs
data\raw\dogs\7254.jpg,dogs
data\raw\dogs\8078.jpg,dogs
data\raw\cats\2680.jpg,cats
data\raw\cats\5594.jpg,cats
data\raw\cats\11419.jpg,cats
data\raw\cats\4068.jpg,cats
data\raw\dogs\1544.jpg,dogs
data\raw\cats\7380.jpg,cats
data\raw\cats\10909.jpg,cats
data\raw\cats\11839.jpg,cats
data\raw\dogs\5898.jpg,dogs
data\raw\cats\11867.jpg,cats
data\raw\cats\10881.jpg,cats
data\raw\dogs\11706.jpg,dogs
data\raw\dogs\2170.jpg,dogs
data\raw\cats\6961.jpg,cats
data\raw\dogs\7412.jpg,dogs
data\raw\cats\8863.jpg,cats
data\raw\dogs\7153.jpg,dogs
data\raw\dogs\3268.jpg,dogs
data\raw\dogs\4329.jpg,dogs
data\raw\dogs\4133.jpg,dogs
data\raw\dogs\12195.jpg,dogs
data\raw\cats\4394.jpg,cats
data\raw\dogs\8909.jpg,dogs
data\raw\cats\12383.jpg,cats
data\raw\cats\11730.jpg,cats
data\raw\dogs\5989.jpg,dogs
data\raw\cats\9528.jpg,cats
data\raw\dogs\5697.jpg,dogs
data\raw\dogs\11441.jpg,dogs
data\raw\cats\4551.jpg,cats
data\raw\cats\2694.jpg,cats
data\raw\dogs\10427.jpg,dogs
data\raw\cats\5551.jpg,cats
data\raw\cats\1065.jpg,cats
data\raw\dogs\1958.jpg,dogs
data\raw\cats\169.jpg,cats
data\raw\dogs\1561.jpg,dogs
data\raw\dogs\9085.jpg,dogs
data\raw\dogs\10662.jpg,dogs
data\raw\cats\10173.jpg,cats
data\raw\dogs\6679.jpg,dogs
data\raw\dogs\4413.jpg,dogs
data\raw\dogs\9055.jpg,dogs
data\raw\dogs\7420.jpg,dogs
data\raw\cats\4589.jpg,cats
data\raw\dogs\2651.jpg,dogs
data\raw\dogs\354.jpg,dogs
data\raw\cats\11726.jpg,cats
data\raw\dogs\10915.jpg,dogs
data\raw\dogs\7576.jpg,dogs
data\raw\cats\4505.jpg,cats
data\raw\dogs\3958.jpg,dogs
data\raw\dogs\4759.jpg,dogs
data\raw\cats\7337.jpg,cats
data\raw\dogs\8820.jpg,dogs
data\raw\cats\4611.jpg,cats
data\raw\cats\12323.jpg,cats
data\raw\dogs\2314.jpg,dogs
data\raw\dogs\7183.jpg,dogs
data\raw\dogs\3915.jpg,dogs
data\raw\dogs\9546.jpg,dogs
data\raw\cats\1625.jpg,cats
data\raw\cats\1071.jpg,cats
data\raw\dogs\10632.jpg,dogs
data\raw\dogs\12331.jpg,dogs
data\raw\dogs\1134.jpg,dogs
data\raw\cats\5856.jpg,cats
data\raw\cats\9559.jpg,cats
data\raw\dogs\1163.jpg,dogs
data\raw\dogs\1110.jpg,dogs
data\raw\cats\1566.jpg,cats
data\raw\cats\2999.jpg,cats
data\raw\cats\1849.jpg,cats
data\raw\cats\9127.jpg,cats
data\raw\dogs\11245.jpg,dogs
data\raw\cats\9488.jpg,cats
data\raw\cats\1613.jpg,cats
data\raw\cats\1296.jpg,cats
data\raw\dogs\3911.jpg,dogs
data\raw\cats\6335.jpg,cats
data\raw\dogs\11422.jpg,dogs
data\raw\dogs\11560.jpg,dogs
data\raw\cats\2644.jpg,cats
data\raw\cats\8894.jpg,cats
data\raw\cats\4770.jpg,cats
data\raw\cats\9252.jpg,cats
data\raw\cats\2242.jpg,cats
data\raw\cats\4126.jpg,cats
data\raw\dogs\4246.jpg,dogs
data\raw\dogs\10065.jpg,dogs
data\raw\dogs\1986.jpg,dogs
data\raw\dogs\4754.jpg,dogs
data\raw\dogs\10489.jpg,dogs
data\raw\cats\7597.jpg,cats
data\raw\cats\88.jpg,cats
data\raw\cats\2316.jpg,cats
data\raw\cats\10039.jpg,cats
data\raw\dogs\374.jpg,dogs
data\raw\cats\10839.jpg,cats
data\raw\dogs\764.jpg,dogs
data\raw\cats\12316.jpg,cats
data\raw\cats\4587.jpg,cats
data\raw\dogs\2129.jpg,dogs
data\raw\cats\1622.jpg,cats
data\raw\dogs\2683.jpg,dogs
data\raw\dogs\11259.jpg,dogs
data\raw\dogs\8628.jpg,dogs
data\raw\cats\359.jpg,cats
data\raw\cats\3410.jpg,cats
data\raw\cats\9289.jpg,cats
data\raw\cats\3471.jpg,cats
data\raw\dogs\2564.jpg,dogs
data\raw\dogs\1860.jpg,dogs
data\raw\dogs\535.jpg,dogs
data\raw\dogs\3445.jpg,dogs
data\raw\cats\2205.jpg,cats
data\raw\dogs\1449.jpg,dogs
data\raw\cats\9623.jpg,cats
data\raw\cats\10581.jpg,cats
data\raw\dogs\1245.jpg,dogs
data\raw\cats\11522.jpg,cats
data\raw\dogs\2522.jpg,dogs
data\raw\cats\10310.jpg,cats
data\raw\dogs\5832.jpg,dogs
data\raw\dogs\9842.jpg,dogs
data\raw\dogs\6473.jpg,dogs
data\raw\cats\8830.jpg,cats
data\raw\dogs\9542.jpg,dogs
data\raw\cats\1610.jpg,cats
data\raw\cats\2671.jpg,cats
data\raw\cats\3216.jpg,cats
data\raw\dogs\3710.jpg,dogs
data\raw\cats\11652.jpg,cats
data\raw\dogs\11618.jpg,dogs
data\raw\cats\7877.jpg,cats
data\raw\cats\4421.jpg,cats
data\raw\cats\1661.jpg,cats
data\raw\cats\4340.jpg,cats
data\raw\cats\9258.jpg,cats
